course_id,title_original,title,organization,rating,review_count,difficulty,course_type,duration_readable,duration,skills_formatted,skills,url,is_free
s12n~GM-5z8kaEembiRJiedmGqA,Finance & Quantitative Modeling for Analysts,finance quantitative modeling analyst,University of Pennsylvania,4.532639097293081,16661,Beginner,Specialization,3-6 months,THREE_TO_SIX_MONTHS,"Return, Investment, Financial, Reporting, Capital, Budgeting, Financial Statement, Financial, Modeling, Mathematical, Modeling, Statistical, Modeling, Regression, Analysis, Business, Modeling, Income, Statement, Financial, Analysis, Risk, Analysis, Cash, Flow, Business, Mathematics, Financial, Planning, Corporate, Finance, Predictive, Analytics, Spreadsheet, Software, Google, Sheet, Microsoft, Excel",return investment financial reporting capital budgeting financial_statement financial modeling mathematical modeling statistical modeling regression analysis business modeling income statement financial analysis risk analysis cash flow business mathematics financial planning corporate finance predictive analytics spreadsheet software google sheet microsoft excel,/specializations/finance-quantitative-modeling-analysts,False
s12n~F-h1g0w7EeWeOApO_l5R1w,Python for Everybody,python everybody,University of Michigan,4.816333318933862,277788,Beginner,Specialization,3-6 months,THREE_TO_SIX_MONTHS,"Web, Scraping, Data, Processing, Relational, Database, Data, Visualization, Json, Database, Design, SQL, Network, Protocol, Web, Service, Restful, API, Data, Modeling, Programming, Principle, Application, Programming, Interface, API, Database, System, Database, Management, Extensible, Markup, Language, Xml, Data, Structure, Data, Collection, Computer, Programming, Python, Programming",web scraping data processing relational database data visualization json database design sql network protocol web service restful api data modeling programming principle application programming interface api database system database management extensible markup language xml data structure data collection computer programming python programming,/specializations/python,False
course~fxgoIcbTEeqZOA5eKDHL-w,Foundations of Project Management,foundation project management,Google,4.862476326005295,95569,Beginner,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Project, Management, Life, Cycle, Change, Management, Organizational, Structure, Project, Management, Organizational, Change, Program, Management, Project, Closure, Agile, Methodology, Project, Planning, Waterfall, Methodology, Strategic, Thinking",project management life cycle change management organizational structure project management organizational change program management project closure agile methodology project planning waterfall methodology strategic thinking,/learn/project-management-foundations,False
course~kvb6uMbTEeqZOA5eKDHL-w,"Foundations: Data, Data, Everywhere",foundation data data everywhere,Google,4.80288644460586,115644,Beginner,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Data, Ethic, Data, Analysis, Datadriven, Decisionmaking, Google, Sheet, Spreadsheet, Software, Analytical, Skill, Data, Sharing, Data, Cleansing, Data, Processing, Data, Visualization, Software, Data, Visualization, SQL, Data, Management",data ethic data analysis datadriven decisionmaking google sheet spreadsheet software analytical skill data sharing data cleansing data processing data visualization software data visualization sql data management,/learn/foundations-data,False
s12n~QQ5c1Vt_TuSo7yidEbTkPw,IBM Data Management,ibm data management,"IBM, SkillUp EdTech",4.719397441188609,16961,Beginner,Professional Certificate,3-6 months,THREE_TO_SIX_MONTHS,"Dashboard, Data, Storytelling, Data, Warehousing, SQL, Data, Governance, Data, Visualization, Data, Security, Data, Migration, Database, Design, Data, Literacy, Mysql, Descriptive, Statistic, Extract, Transform, Load, Data, Store, Data, Management, Relational, Database, Database, Data, Architecture, Excel, Formula, Business, Intelligence",dashboard data storytelling data warehousing sql data governance data visualization data security data migration database design data literacy mysql descriptive statistic extract transform load data store data management relational database database data architecture excel formula business intelligence,/professional-certificates/ibm-data-manager,False
s12n~JlxJAk26SC-XRTs8e7k0eQ,Meta Full-Stack Developer,meta fullstack developer,Meta,4.688556919170547,23630,Beginner,Specialization,3-6 months,THREE_TO_SIX_MONTHS,"Jest, JavaScript, Testing, Framework, Django, Web, Framework, Version, Control, Restful, API, Responsive, Web, Design, Unix, Command, HTML, Cs, Git, Version, Control, System, Github, Relational, Database, Object, Oriented, Programming, Oop, Database, Management, System, Bootstrap, Frontend, Framework, Reactjs, Mobile, Development, SQL, Database, Design, API, Design, Linux, Command, Python, Programming",jest javascript testing framework django web framework version control restful api responsive web design unix command html cs git version control system github relational database object oriented programming oop database management system bootstrap frontend framework reactjs mobile development sql database design api design linux command python programming,/specializations/meta-full-stack-developer,False
s12n~KPSzVL9AEeyfhAreTccY9Q,Meta Front-End Developer,meta frontend developer,Meta,4.691510312707918,22545,Beginner,Professional Certificate,3-6 months,THREE_TO_SIX_MONTHS,"Jest, JavaScript, Testing, Framework, Version, Control, Uiux, Research, Usability, Testing, Responsive, Web, Design, Data, Structure, Unix, Command, HTML, Cs, Git, Version, Control, System, Persona, User, Experience, Github, Interaction, Design, User, Experience, Design, Bootstrap, Frontend, Framework, Reactjs, Mobile, Development, Frontend, Web, Development, Algorithm, JavaScript, Cascading, Style, Sheet, Cs",jest javascript testing framework version control uiux research usability testing responsive web design data structure unix command html cs git version control system persona user experience github interaction design user experience design bootstrap frontend framework reactjs mobile development frontend web development algorithm javascript cascading style sheet cs,/professional-certificates/meta-front-end-developer,False
s12n~dSxE02kGQsOqXAMX5fKCVQ,Generative AI Fundamentals,generative ai fundamental,IBM,4.713973742363187,7693,Beginner,Specialization,3-6 months,THREE_TO_SIX_MONTHS,"Prompt, Engineering, Generative, AI, Chatgpt, Openai, Data, Ethic, Large, Language, Modeling, Leadership, Management, Business, Leadership, Strategic, Leadership, Business, Ethic, Legal, Risk, Ibm, Cloud, Tensorflow, Artificial, Intelligence, Program, Development, Artificial, Neural, Network, Business, Development, Deep, Learning, Content, Creation, Business, Transformation",prompt engineering generative ai chatgpt openai data ethic large language modeling leadership management business leadership strategic leadership business ethic legal risk ibm cloud tensorflow artificial intelligence program development artificial neural network business development deep learning content creation business transformation,/specializations/generative-ai-for-everyone,False
s12n~XZeuiy7pR5qeZeOfWIzqXg,IBM Full-Stack JavaScript Developer,ibm fullstack javascript developer,IBM,4.578889326506496,7617,Beginner,Professional Certificate,3-6 months,THREE_TO_SIX_MONTHS,"Istio, Software, Development, Life, Cycle, Nodejs, Kubernetes, Server, Side, Mongodb, Application, Deployment, Cicd, Cloudnative, Computing, React, Redux, Nosql, Software, Architecture, Development, Environment, Restful, API, Git, Version, Control, System, Cascading, Style, Sheet, Cs, Ajax, JavaScript, Azure, Devops, Engineering, Software",istio software development life cycle nodejs kubernetes server side mongodb application deployment cicd cloudnative computing react redux nosql software architecture development environment restful api git version control system cascading style sheet cs ajax javascript azure devops engineering software,/professional-certificates/ibm-full-stack-javascript-developer,False
course~unfSix6kEfC5wQ7Ux-t3bw,Introduction to AI,introduction ai,Google,4.870112657388999,1509,Beginner,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Generative, AI, Artificial, Intelligence, Machine, Learning, AI/ML, Machine, Learning, Software, Machine, Learning, Innovation, Data, Quality, Critical, Thinking",generative ai artificial intelligence machine learning aiml machine learning software machine learning innovation data quality critical thinking,/learn/google-introduction-to-ai,False
s12n~HIn2o-RMQnC791z_YC-7IA,IBM Business Analyst,ibm business analyst,"IBM, SkillUp EdTech",4.731680916150286,12749,Beginner,Professional Certificate,3-6 months,THREE_TO_SIX_MONTHS,"Data, Storytelling, Requirement, Elicitation, Risk, Mitigation, Business, Analysis, Business, Process, Modeling, Risk, Analysis, Project, Scoping, Process, Optimization, Data, Visualization, Requirement, Management, Prompt, Engineering, Risk, Management, Business, Requirement, Stakeholder, Management, Work, Breakdown, Structure, Stakeholder, Engagement, Excel, Formula, Microsoft, Excel, Business, Analytics, Analysis",data storytelling requirement elicitation risk mitigation business analysis business process modeling risk analysis project scoping process optimization data visualization requirement management prompt engineering risk management business requirement stakeholder management work breakdown structure stakeholder engagement excel formula microsoft excel business analytics analysis,/professional-certificates/ibm-business-analyst-professional-certificate,False
